1711531814.713310,-158,165,-97
1711531814.779796,-67,194,-226
1711531814.846262,42,166,-315
1711531814.912800,135,80,-380
1711531814.979373,140,-30,-416
1711531815.045967,123,-177,-415
1711531815.112478,-1,-328,-319
1711531815.178946,-120,-341,-211
1711531815.245442,-221,-261,-128
1711531815.311937,-268,-116,-45
1711531815.378483,-224,41,17
1711531815.444945,-101,150,64
1711531815.511435,48,195,72
1711531815.577935,181,191,57
1711531815.644410,271,141,59
1711531815.710877,326,57,81
1711531815.777344,343,-75,111
1711531815.843820,265,-204,148
1711531815.910356,94,-264,169
1711531815.976936,-95,-247,134
1711531816.043498,-202,-151,83
1711531816.109985,-230,-16,43
1711531816.176454,-205,79,13
1711531816.242943,-171,136,-11
1711531816.309421,-125,183,-29
1711531816.375913,-73,219,-62
1711531816.442380,-1,245,-126
1711531816.508911,108,234,-212
1711531816.575516,222,166,-278
1711531816.642083,329,71,-285
1711531816.708572,378,-13,-273
1711531816.775003,378,-13,-273
1711531816.841458,373,-78,-298
1711531816.908035,322,-132,-345
1711531816.974600,235,-158,-390
1711531817.041167,140,-144,-415
1711531817.107746,19,-123,-417
1711531817.174221,-116,-112,-362
1711531817.240697,-236,-101,-233
1711531817.307229,-269,-45,-93
1711531817.373766,-214,43,29
1711531817.440243,-107,130,79
1711531817.506731,7,173,93
1711531817.573229,114,173,100
1711531817.639709,206,138,103
1711531817.706282,280,66,118
1711531817.772831,334,-35,112
1711531817.839292,334,-149,112
1711531817.905806,284,-268,96
1711531817.972549,208,-359,52
1711531818.039110,100,-409,0
1711531818.105906,-54,-390,-37
1711531818.172421,-186,-301,-49
1711531818.238968,-259,-172,-53
1711531818.307736,-265,-28,-46
1711531818.374313,-227,75,-52
1711531818.440863,-175,146,-65
1711531818.507350,-121,194,-109
1711531818.573798,-39,223,-181
1711531818.640275,62,206,-267
1711531818.706752,194,128,-336
1711531818.773225,301,4,-347
1711531818.839696,333,-129,-337
1711531818.906201,279,-268,-317
1711531818.972828,147,-377,-265
1711531819.039417,8,-408,-188
1711531819.105969,-120,-366,-114
1711531819.172446,-217,-267,-70
1711531819.238978,-265,-148,-57
1711531819.305615,-265,-24,-43
1711531819.372177,-231,64,-24
1711531819.438650,-177,112,24
1711531819.505116,-111,134,77
1711531819.571561,-17,123,137
1711531819.637961,74,88,175
1711531819.704410,173,51,176
1711531819.770797,173,13,176
1711531819.837179,263,13,155
1711531819.903586,340,-31,109
1711531819.970047,386,-90,59
1711531820.036500,403,-169,13
1711531820.102905,390,-248,-51
1711531820.169287,318,-344,-91
1711531820.235671,196,-409,-124
1711531820.302058,67,-424,-143
1711531820.368435,-67,-393,-139
1711531820.434825,-181,-314,-111
1711531820.501234,-260,-176,-83
1711531820.567731,-262,-36,-29
1711531820.634126,-216,59,18
1711531820.700513,-138,131,50
1711531820.766896,-60,181,52
1711531820.833274,12,225,11
1711531820.899670,87,252,-64
1711531820.966120,188,235,-146
1711531821.032569,277,168,-229
1711531821.099012,349,45,-288
1711531821.165402,364,-97,-309
1711531821.231779,335,-211,-308
1711531821.298169,224,-303,-323
1711531821.364564,35,-362,-281
1711531821.431003,-125,-340,-200
1711531821.497453,-220,-259,-147
1711531821.563976,-273,-125,-84
1711531821.630443,-258,-4,-29
1711531821.696894,-200,83,27
1711531821.763281,-102,129,89
1711531821.829675,9,129,141
1711531821.896127,133,81,172
1711531821.962577,212,13,177
1711531822.029029,259,-75,169
1711531822.095475,270,-171,152
1711531822.161857,257,-260,121
1711531822.228235,225,-310,102
1711531822.294635,215,-317,101
1711531822.361080,212,-313,106
1711531822.427469,212,-304,114
1711531822.493865,212,-302,114
1711531822.560250,202,-302,123
1711531822.626659,199,-295,127
1711531822.693110,206,-291,129
1711531822.759494,206,-288,130
1711531822.825873,202,-290,132
1711531822.892270,210,-281,133
1711531822.958713,223,-267,135
1711531823.025179,239,-246,143
1711531823.091623,250,-222,145
1711531823.158017,271,-184,153
1711531823.224395,286,-145,156
1711531823.290784,285,-125,162
1711531823.357160,281,-110,168
1711531823.423537,286,-95,165
1711531823.489929,289,-83,165
1711531823.556304,292,-60,163
1711531823.622681,289,-48,160
1711531823.689068,289,-28,159
1711531823.755452,288,-9,156
1711531823.821832,281,7,154
1711531823.888228,274,28,153
1711531823.954664,266,47,148
1711531824.021064,267,59,143
1711531824.087508,269,66,134
1711531824.153888,273,72,130
1711531824.220266,277,69,130
1711531824.286647,279,68,127
1711531824.353065,273,66,128
1711531824.419714,270,70,126
1711531824.486257,267,73,123
1711531824.552699,264,74,119
1711531824.619137,264,77,114
1711531824.685626,262,78,111
1711531824.752117,254,79,114
1711531824.818582,245,78,120
1711531824.885615,242,77,122
1711531824.952272,243,72,123
1711531825.018798,251,68,118
1711531825.085347,255,75,113
1711531825.151826,253,81,111
1711531825.218334,251,82,112
1711531825.286364,250,80,112
1711531825.354385,249,78,109
1711531825.422393,243,75,111
1711531825.490472,240,72,111
1711531825.558524,240,73,113
1711531825.626524,239,73,113
1711531825.694570,240,75,111
1711531825.762573,238,73,111
1711531825.830574,238,73,111
1711531825.898606,239,73,112
1711531825.966780,239,75,113
1711531826.034931,239,73,109
1711531826.103014,238,74,112
1711531826.171042,239,73,111
1711531826.239043,240,74,114
1711531826.307075,239,75,112
1711531826.375068,237,74,112
1711531826.443097,239,74,113
1711531826.511158,239,74,114
